meanZCR,stdZCR,meanSpecCentroid,stdSpecCentroid,meanSpecContrast,stdSpecContrast,meanSpecBandwidth,stdSpecBandwidth,meanSpecRollof,stdSpecRollof,meanMFCC_1,stdMFCC_1,meanMFCC_2,stdMFCC_2,meanMFCC_3,stdMFCC_3,meanMFCC_4,stdMFCC_4,meanMFCC_5,stdMFCC_5,meanMFCC_6,stdMFCC_6,meanMFCC_7,stdMFCC_7,meanMFCC_8,stdMFCC_8,meanMFCC_9,stdMFCC_9,meanMFCC_10,stdMFCC_10,meanMFCC_11,stdMFCC_11,meanMFCC_12,stdMFCC_12,meanMFCC_13,stdMFCC_13,genre
-0.3446826179477862,0.24582342786213185,-0.24884771757530655,0.3711417050814507,0.1610059701127513,-0.6145770831539568,0.22483250211873873,0.17674122569529183,-0.018361101666100055,0.42473192577365837,0.23672571064968562,0.4417293278617913,0.017477658320922185,-0.38709577319594246,0.6342884092291159,-0.2261034038885712,0.5287575184208096,-0.7525893659819144,0.649038765728957,-0.5596372819551162,0.3019892798471664,-0.7768722450452185,0.0017095784078856868,-0.7853582011824379,0.3856219685747771,-0.537593429262475,0.0008466571487255881,-0.6902618327788006,-0.3862476935374709,-0.7242849957332231,-0.5624190854168442,-0.5494899504460443,-0.5652407338971842,-0.44707773392056405,-0.11646422048239002,-0.5018326348301567,baroq
-0.784875694192142,-0.9083893869907488,-0.5820868720712928,-0.8377579457791003,0.3362432337549217,-0.9023502450217857,0.01442681215581687,-0.6099189768816773,-0.30842117193698315,-0.7353172082694296,0.31253142396778233,-0.6538176852246693,-0.14196649365250102,-0.6641904011993263,0.5776446421453225,-0.6678248641067595,0.4085486111689056,-0.6773207881202234,0.11344124773196151,-0.691349115071106,-0.06536525272167017,-0.5714402526034542,-0.29290047187947094,-0.5187955457330702,0.23738465983166374,-0.6172006905409392,-0.24567394655659142,-0.7624097907195277,-0.786282302483098,-0.8602523851552607,-0.6357199636249311,-0.8143631007468876,-0.8286027498665456,-0.7577855401077795,-0.45519483686702733,-0.4784139880605067,baroq
-0.8245497482742512,-0.8965128019199278,-0.7012187188342313,-0.819137036334924,0.019256278140969307,-0.8371162035514441,-0.1256668788996187,-0.6098648762044114,-0.4727416978352035,-0.6243621892385113,0.559431761364648,-0.46153889442789686,0.03171379622636533,-0.5241144644937914,0.6378984006809116,-0.6825236659545084,0.558686676101475,-0.6172433564309907,0.4496723541206707,-0.5514543056000036,0.2178105758524748,-0.7934576549282318,0.0036958356809612125,-0.6784246535157298,0.34405743715232007,-0.75327827103008,-0.03469840056490134,-0.7709945498173523,-0.3039980568458563,-0.8180488826352268,-0.5671095483263626,-0.8083239364044775,-0.7019938849827383,-0.734063363830041,-0.31269151132694795,-0.5312791156668055,baroq
-0.7312088026158716,-0.8787298373156371,-0.5230588928750326,-0.8037826720510933,0.29720500239868297,-0.7022455116004291,0.045527541917785186,-0.5921005859212221,-0.2544259322226001,-0.7043663558475499,0.28591491513150147,-0.377356091051836,-0.2190900134544278,-0.7869404903656252,0.527818204368856,-0.7499021818487847,0.4073185208951203,-0.7677771090397518,0.07647025785161865,-0.5274227140040421,0.08731513023866566,-0.8127173694649227,-0.2493210533119836,-0.73682362625343,0.22771896941368808,-0.6519369270795282,-0.19551244854311306,-0.721942447551925,-0.5921074535003765,-0.7473252792891023,-0.5391042332051933,-0.7168785266382153,-0.7858501481690058,-0.6923840007431028,-0.520948760931987,-0.7913200785682909,baroq
-0.6528779778896557,-0.8897456008935681,-0.4766849848945133,-0.8329492522241921,0.38483521424363154,-0.7296114581181445,0.05469735513641916,-0.6479990577646596,-0.25764479202085466,-0.7490335320495229,0.19450060076971742,-0.7387963518386663,-0.1576610743897623,-0.8218629106329928,0.4203214846604044,-0.7584071923627114,0.36141904239801925,-0.7578714037226313,0.03818144902849152,-0.7790132538072188,-0.09380668507561249,-0.5388310532047641,-0.23195428837994206,-0.6723567905849673,0.2124137877756394,-0.7528238977013683,-0.14188747830965825,-0.8533691430175356,-0.270474028246243,-0.7308549019117058,-0.6835867733264476,-0.7744581509363077,-0.7274335230989177,-0.6696167333525798,-0.4044124897873972,-0.696020756551197,baroq
0.9919032542689576,0.9876724698327017,0.9976847472229469,0.9944821217646256,0.0784089369800478,-0.09142866759335755,0.8585495821619507,-0.40379187059161803,0.9985265782613622,0.7755640013950851,-0.35742275841142435,0.0586195277857402,-0.08527370246177546,-0.46004664040108134,0.2747088562429077,-0.3684105059402696,0.1740536004079017,-0.7661688299843121,0.4872279177163806,-0.8664909900822179,-0.33577995511109415,-0.6121887053616744,-0.0016412360114395758,-0.5086837800821746,0.576136924604011,-0.6782291440969783,0.40810788899346506,-0.5908629947493689,-0.16663550673885963,-0.598115411689926,-0.35429489915838375,-0.695484611339666,-0.8572796835845576,0.15723373184037936,-0.15850273188685632,-0.615961138519552,baroq
-0.0919603467068042,-0.8314402459616332,0.14932273355469983,-0.7214526684469591,0.10102451710791449,-0.090924664080414,0.6664007632062758,-0.6616574810236157,0.40330953190524754,-0.6000052520358259,-0.10739322119535555,-0.48469804912534586,-0.14361865264475604,-0.8234227795162244,0.3562512672392449,-0.8083010460915413,0.11813523614999669,-0.39215622865140154,0.6067251642856282,-0.6987941232913788,-0.047421240607176604,-0.03684100153680547,0.4666799848172897,0.5858328109858641,0.6111424992764832,-0.4930265220192307,0.16275018064265812,0.0008705257392167542,-0.5668847093083714,-0.21794690097461555,-0.25728589955771863,-0.38995008732130154,-0.27470404625596595,0.9999999999999998,0.297387672962924,-0.06452127143742636,baroq
0.45969792910157303,-0.7525963503672124,0.7301688171280032,-0.7835450322292838,0.4321569656625561,1.0,0.6901632194942482,-0.9190859041042039,0.7903434206052362,-0.6792495079278074,-1.0,-0.8476044140698418,-0.6932091221141095,-0.5817883654860385,-0.2798004492366338,-0.605907989687263,-0.2583347501935779,-0.7594290794234708,0.46538493827108535,-0.6219512518627622,0.4521887390149944,-0.7070253940486757,1.0000000000000002,0.7659364822029402,1.0,1.0,0.35355080308157644,-0.12811652684198127,-0.33364027825020814,0.9999999999999998,-0.0646931972870328,0.9999999999999998,-0.3474348619893529,0.6193603881941094,0.5702379093853115,0.8371034501780381,baroq
-0.28422691648933385,-0.8361761976985853,0.041469936654930484,-0.8402025773524171,-0.025504373623107313,-0.7485567754397171,0.793096019513241,-0.4852820315318903,0.36810608636518194,-0.6393011999885453,-0.002692534090559917,-0.9541950723721249,-0.005142728683823705,-0.5728723090327449,0.35241818093557853,-0.8346576109457646,0.16504349828762324,-0.6707076841825754,0.40749155788938707,-0.917951924703399,-0.36149653157953504,-0.9020865454286884,0.0690377822363882,-0.6511680225522579,0.47605377566317436,-0.5958805833211366,0.4044441862266298,-0.3547816700406212,-0.3800423628841485,-0.6158298571916873,-0.4269002871659769,-0.658553278474493,-0.8173302052269512,-0.35079895816030704,-0.37764456394965606,-0.7198446357453839,baroq
0.4971090465562884,-0.6519649865601317,0.538045852950872,-0.6027631590320367,0.131787751802662,0.27504769771838866,0.731892330681458,-0.7220653663650796,0.7074011107333107,-0.3778558709657782,-0.38970075063802967,-0.06822819057113305,-0.384932491786926,-0.5601068185945879,0.12685688440018994,-0.2504800643046292,-0.025048115536662863,-0.3794411307854929,0.5763935963693495,-0.5798080534824318,0.18889827793350167,-0.6634700412303058,0.3862676115505796,0.007631803046383334,-0.1604373763778265,-0.3114011670474346,-0.6372880236662908,-0.23540339605008254,-0.5528755785876106,-0.583085795579923,-0.1336336514710054,-0.2804778371864376,-0.12045271680096106,-0.40414757546769087,-0.1861178575962712,-0.28914425609478167,baroq
0.3412778325634509,-0.8992158744369261,0.37559622226181966,-0.8921028798866351,0.899630784607397,-0.7926006041969953,0.5264806093616188,-0.8305890710202719,0.4188144622010652,-0.8268959130438982,-0.4140637502519684,-0.9184992993069172,-0.44351321186925663,-0.9198654967416453,0.25622142822353733,-0.8433993051116898,0.06902436509936294,-0.8450812585999905,0.703770245639342,-0.9205983593974767,0.3152447361928682,-0.5821134423926223,0.48768750448117404,-0.35430305048737587,0.05766982482360661,-0.5757829428809406,-0.5762476406307644,-0.04322908312749796,-0.22005510615641527,-0.4257214168482595,0.9999999999999999,-0.0048582679111996985,0.9540638348133018,0.8371942016312965,-0.6571346421435055,0.9999955980648443,baroq
-0.7313748897077904,-0.8786819198940587,-0.5230505378462665,-0.8037812912457074,0.2966352680620181,-0.7029493063893608,0.045565574322139035,-0.5921254613260798,-0.2544259322226001,-0.7043437673110114,0.2859065012333064,-0.37737332204977014,-0.21907513276383483,-0.7868959026049984,0.5277825110000687,-0.7497811167680841,0.40735020449661236,-0.7679574709846372,0.07640982357751602,-0.5273526274036406,0.0873658450118735,-0.8126166964668681,-0.24934683802685118,-0.736961186443878,0.22773243963557693,-0.6518749227391998,-0.19551217697040857,-0.7219741172221412,-0.5921279472876944,-0.747327045619247,-0.539092209793605,-0.7169445505911104,-0.7858620720247805,-0.6922503353987844,-0.5209382025707435,-0.7913333985199984,baroq
0.5113302538018378,-0.6882823581405542,0.5295319708789119,-0.7766876117533481,0.9096789656774273,0.47858814907144787,0.7650578971222757,-0.7029161752771941,0.6413918168423438,-0.6352521963906967,-0.4694883025636166,-0.8757917271506557,-0.22567075604443698,-0.7094653378293487,0.09691581223831716,-0.5930640595646255,-0.1625975865792958,-0.6005246597633823,-0.011258085703919063,-0.22872059600531158,-0.1584136481867763,0.21732093249323858,0.21610006686009287,0.5968104242795023,0.08847119664610881,-0.2571345412100279,0.06403230516368599,0.9617768676586638,0.05469166046970575,-0.37281505220577116,0.2396334594494911,-0.23470407010737881,-0.21263073712979802,0.4110507053163184,-0.891778378239402,0.573127748436727,baroq
-0.8641407588104011,-0.9552786055368868,-0.7204475929200096,-0.9019313957534654,0.004250833850795388,-0.9873700754737538,-0.20954364596838415,-0.7483625639718727,-0.5025728210359288,-0.7588585120536512,0.584036496948807,-0.7948336419920913,-0.09158829433833021,-0.8614306478836998,0.4623521854674766,-0.7353686854460092,0.5075882806424927,-0.7996551425761304,0.09810601025018761,-0.8305775201358323,0.26736073034681374,-0.666148648727703,-0.101370541268794,-0.4816932495209265,0.34355457392461286,-0.9122762782850813,-0.18049839785013216,-0.8559345573837435,-0.49729782628824615,-0.8641209945882746,-0.637835161571777,-0.8011976345077398,-0.8044331099181057,-0.8938731811384302,-0.7791804062908377,-0.5100323738061112,baroq
-0.19157108008511958,-0.870604707492136,-0.11021940278910902,-0.8337412049354266,0.31093062182532627,-0.08877168617060338,0.012839645013444256,-0.6082982627412787,-0.11043862631757917,-0.7424479700982124,-0.21890292165864922,-0.4197641576846799,-0.9542944047273092,-0.7265544918451075,-1.0,-0.29701679726203256,-0.4873852726107254,-0.7153802077050027,0.15049173981405406,-0.31673193103859965,0.23271298928275913,0.29640034610891286,0.42046491255101315,0.8550341099926246,0.5203629119038538,0.22165777161712819,0.338968782085303,1.0000000000000002,0.713432355860482,0.008317124200546422,0.6941217579749054,0.40088371851904325,0.38429276213505176,0.7538863782027698,0.5325919482829721,0.1845309484212192,baroq
-0.3188768360408988,-0.95724275158581,-0.19173221693487075,-0.9215746693633173,-0.1294232377668445,-0.3990841280626487,0.4098715978903087,-0.5598616716669359,-0.0980165476595265,-0.7235914322740485,0.1530579638833216,-0.920200830298264,-0.11309602463062118,-0.6074268581598262,-0.5005226525954619,-0.9405893048012676,-0.10453838849392988,-0.8742438719989466,0.8516770051783575,-0.5409429961259532,0.1032598061945077,-0.02121103352369036,0.43798317705504597,-0.2986731500026112,0.3161166092787929,-0.3377135880114308,0.025909724735476328,-0.024277902187668676,-0.22677891597569,-0.5599388168880777,-0.5484920581176074,-0.6768067539579289,-0.5901908319472344,0.28836723216887106,0.6356776208779858,0.13153190471313736,baroq
1.0000000000000004,0.9999999999999998,1.0000000000000002,1.0,0.06839250763105564,-0.04534841157550584,0.8614473907294884,-0.39469895748401385,0.9999999999999998,0.7803588391266929,-0.3574271955963233,0.058604870776967966,-0.08526664414344892,-0.460064842888371,0.27469635827257344,-0.36843881959082503,0.17406945960551168,-0.766163144891654,0.487198783662293,-0.8664861396273269,-0.3357494107912782,-0.6121742459602969,-0.0016668536285296687,-0.5087117496414824,0.5761663208234825,-0.6782317814028523,0.4080699042019419,-0.590820526046557,-0.16659123460817205,-0.5981398466994388,-0.35432069871161526,-0.6955400748593659,-0.8572416157799806,0.15727479021695023,-0.15856097115154555,-0.6159763745650274,baroq
0.3412778325634509,-0.8992158744369261,0.37560567328401717,-0.8921208225935703,0.8994357500564503,-0.7930543709638562,0.5265098427369996,-0.830594245850627,0.4187691261475688,-0.8269661347277618,-0.41407213081292316,-0.9185903332252277,-0.44350359823372054,-0.9198775972339166,0.2562159151261123,-0.8433922360459409,0.069023053405661,-0.8449983449209418,0.7037716670231025,-0.9207301972554693,0.3152447579783023,-0.5821658691580294,0.48769809325149016,-0.3542565149249759,0.05767194533177761,-0.5757229710374944,-0.5762661697493712,-0.043209338242085504,-0.22006274479402693,-0.4256522062614514,0.9999846919879155,-0.00479981916620198,0.9540576995492623,0.8369960482934802,-0.6571678410942525,0.9999999999999998,baroq
-0.2714797321845641,-0.8087974440754976,-0.028298125276917663,-0.7749807716111317,0.07431147223532619,-0.5536523244483429,0.5600835853902266,-0.5810744865427445,0.25177377309305204,-0.6261188770225619,0.05260932491459047,-0.707279943013134,-0.15732838302801083,-0.6652923302930759,0.46765677863712696,-0.8825750480878987,0.20700683184984792,-0.7426082456932933,0.463307480275677,-0.800967825378554,-0.5486521741902584,-0.6778886347969036,-0.12360079012728388,-0.6046782735527527,0.2482749204217209,-0.589410831150501,0.14842683694101466,-0.6779082946294583,-0.07649412175514461,-0.7849146586490486,0.0873673405710012,-0.3705032114035147,0.009823588322207671,-0.08354133211692338,-0.11129364605771558,-0.2186352769040869,baroq
-0.3443296828774588,0.24758709575015714,-0.24823091315313972,0.37682770498227525,0.1674377346837881,-0.6427514958308969,0.22323491157879394,0.16725448612952776,-0.018383769692848384,0.42907668279548083,0.23670470864053827,0.4416407855332076,0.01749349398387645,-0.3873509657817421,0.6342115303749077,-0.22576885365848987,0.5287841415100314,-0.7526001692497182,0.6489844470130632,-0.559661888950199,0.3020284581670285,-0.7768385857590486,0.0017268708990453435,-0.7853781526253466,0.38562853169127526,-0.5375250855984581,0.0008620753784405744,-0.6902664596213318,-0.38629126887205956,-0.7242129156543757,-0.562320008044175,-0.5491403872455195,-0.5652486644348869,-0.44713762577309035,-0.11639756352657171,-0.5016378701129145,baroq
-0.5901593398038095,-0.6575532629512517,-0.418965120239992,-0.5269090919244356,-0.7150046097934735,-0.09819635930353954,0.2016640862549064,-0.16928484341463323,-0.15450527031621908,-0.31764781215279025,0.42534779395867184,-0.1579523586528666,0.03635391033603963,-0.34749027783534503,0.2571340781606383,-0.6103787784787154,0.10921570266137348,-0.11743731656216116,0.6416819930573121,-0.7252465465676149,0.11074071959550506,-0.852546288128646,-0.041685335541433194,-0.9123971035116405,-0.0549670137659527,-0.3444976922656251,0.24753260152178835,-0.8358080639217526,0.10110726830111628,-0.8556324425972356,-0.06481334590563198,-0.4890549931773245,-0.1464841713735094,-0.730176149793926,0.1990893365511772,-0.5487931919767084,opera
-0.5255722219338764,-0.79158783000763,-0.3112096111709155,-0.6033437786796094,-0.5338425843430112,-0.375584945828046,0.11314777452252134,-0.17833513502667175,-0.032211266009293915,-0.3393711369629254,0.3288323538142581,-0.33867562312504695,-0.22340607110112376,0.18200083157614144,0.9008728542392231,0.36528777875404295,0.5464478042462556,0.2435662398575571,0.6084342041002547,-0.1130668268970465,-0.47096565891098685,-0.23702304725198609,0.3434016833597803,-0.014311349761864767,0.040910668229281244,-0.2733949513795857,-0.6057102054202423,-0.4279558636285764,0.2895900167106432,-0.7367577274784193,-0.1541109478232337,-0.24779440180472534,-0.7305089298527226,-0.5385309728692862,-0.20752938496555423,-0.5860854349882569,opera
-0.40970571443400616,-0.6384708567701345,-0.20165193077460453,-0.40630488324542324,-0.5202092520893205,-0.40081976461931923,0.17619293518105872,-0.18409568827428857,-0.005553666553326675,-0.20600880399391064,0.28355177351240957,-0.09665602684081254,-0.13760118101585145,0.21932832935643343,0.9426234725445514,0.13213747868966608,0.2690452746765739,0.4903393266320717,0.402808723088929,0.3036170557476965,-0.654011736263713,-0.17829533754616222,0.4884936579574837,0.14247967018032726,0.3186310880455813,-0.02420000770336239,-0.7158493504977368,-0.13786308040265038,0.21085566344406279,-0.587148429658513,-0.21274392910861167,-0.028792468771462243,-0.736096150919267,-0.10788892793582994,0.011298528983747336,0.1120766148287673,opera
-0.2574453729174234,-0.6256603189972827,-0.10644343917218801,-0.49614480863971866,-0.5540540277793369,-0.3383627290096265,0.11722792058812237,-0.36363526173269545,0.0586195171710302,-0.38256543073539173,0.24366733730113577,-0.2310105670127376,-0.37137480696257796,-0.03804536422387206,0.9886038423658902,0.4858033261938175,0.31338114794562755,0.7181974248437579,0.4153378068583356,0.16335915121432554,-0.6421349938996601,-0.21983881996888144,0.5024975864542816,-0.0036140145619554254,0.1912828787997471,-0.06281970315971241,-0.8819539996307939,-0.41152076321285835,0.1820796059760056,-0.673634128946265,-0.2888487990173749,0.11902734512565871,-0.8328478718490117,0.1030204900868803,0.23145160029345882,0.021097590556218293,opera
-0.43262573311880403,-0.25114806679141466,-0.19370181960853428,-0.09302565034395827,-0.4093761730112413,-0.6249923681135967,0.5039560737750977,0.4826035329497609,0.015368922135328145,0.4245714669792846,0.19024656827742437,0.276826877490038,0.17362981268661157,0.42518411799484146,0.26614922380368833,0.2082612313906258,0.4705244308891272,-0.2943667235472731,0.20955170271700257,0.8783848808975803,0.11219829413675755,-0.30939232258288296,-0.043905836053316966,-0.35439983414612874,0.09090817726452322,0.22429523698042897,0.11151516105449358,-0.46815769976012855,0.25564087042043054,-0.5500530888795763,-0.05931003674158028,-0.5698801635259005,-0.21109071811557328,-0.25739339267663475,0.19675197516664725,-0.35604132372880914,opera
0.3229044480199308,-0.8276969433896867,0.19151612515694083,-0.9217176837820615,0.0466317881965157,-0.6707711921829351,0.11442360179092859,-0.8528567988080209,0.19428765725943542,-0.9802000812486902,-0.004762852221365854,-0.9656261563902189,-0.6389798241511071,-0.588620527472754,0.6609108976237972,-0.03374752514754409,0.13748828375967642,0.1258507787717762,-0.9753475490086034,-0.1487634062322727,0.6639944196005745,-0.1875808408795565,0.40565100821233846,-0.1754669157720945,-0.5076783143208059,-0.7803558204942668,-0.1356485516802478,-0.4879596602339963,0.4010338323091455,-0.8396204251656849,0.0855069686314025,-0.42589697475712907,-0.07997828222844995,-0.6600672917143038,0.6190595288454206,-0.32068191409804525,opera
0.4500441168837912,-0.7541104870515957,0.6082125910132274,-0.8851753345530929,-0.14176713812103614,-0.7218315047840722,1.0,-0.846653111701475,0.5448033548679585,-0.7280146069158453,-0.3894748915233003,-1.0,-0.24123008084872488,-0.8800970628681255,0.3348963830102305,-0.7065095209601071,0.1530042280543594,-0.7589301075045171,-0.372962474378125,-0.6329100431952163,0.5609384684709394,-0.4552961419780487,-0.14558314687291454,-0.22448581432485293,-0.4388910218447084,-0.7050664631804704,0.27076916074184204,-0.7213972975182491,0.18164289465055197,-0.7612068935270366,-0.44052606265569416,-0.5891450224692333,-0.6258836312992196,-0.5049765793164889,-0.7929226653193637,-0.3321614645017277,opera
0.36681372294597003,-0.5640679812162691,0.4779303480209687,-0.4561958687410981,-0.14737294085933517,-0.3008078869272004,0.7033608535895808,-0.045928051913196155,0.45886886546526107,-0.09307803990743202,-0.24977059396298662,-0.5497734938908957,-0.39037077245871277,-0.14509442269140416,0.3652690954805602,-0.570821392289975,0.360786172418144,-0.1454102368199417,-0.6125958941480392,-0.11373755872147306,0.10065937732715656,-0.12158046518451826,0.08491444943912146,-0.04192510707505126,-0.42190978932737777,-0.605873702321205,0.3335097607062878,-0.6849219562275954,0.5526406665941814,-0.4822192252017633,0.06201505881014341,-0.5998858727191471,-0.09748873910960103,-0.6634355126805946,0.6355468280298651,-0.5450916564026469,opera
0.5470805003373647,-0.7488514029722738,0.5703457372943916,-0.7074998946537696,-0.13398823280165395,-0.27597178955267454,0.8759913114707678,-0.1551977729824574,0.559016207639125,-0.21030719448201862,-0.3091132636284465,-0.8987059332388958,-0.2619289954861267,-0.35934987860888656,0.5714321814945519,-0.25010033474241755,0.3684089665639419,-0.44952617523025695,-0.1878208844837671,-0.4880391775927784,0.3655467509110036,-0.27405741835226216,-0.11077398402791186,-0.8296130553054117,-0.20402843775266344,-0.5145419885964385,0.8269010554427002,-0.6801599716478756,0.3447578047991283,-0.7264037814452358,-0.5549614639399828,-0.4856819111812767,-0.7394013869019423,-0.64961999302471,-0.05151604769432802,-0.2518820767298233,opera
0.22684382623138033,-0.8405672837975975,0.4304240532203276,-0.8851210825498398,-0.16186020841940962,-0.9645505992721999,0.9788423133189834,-0.8312143017835216,0.5126600929389096,-0.7719389153232389,-0.24401514361504995,-0.9396197756337175,0.04554045162547432,-0.8951525587535223,0.8283331064207125,-0.7250044518135479,0.2939776945401307,-0.9541784424476623,0.03988647035432591,-0.8421930629143595,0.018562940778822878,-0.6232398002580182,-0.50451844851085,-0.8394377963103494,-0.3312363289627359,-0.8194830944067197,0.30225395948317185,-0.9112453320727347,-0.3618533828132524,-0.7914490870361237,-0.6142994895337619,-0.7878932624757604,-0.6185513720879812,-0.8657026312126544,0.3891874791241775,-0.4482630085797874,opera
-0.37397622878496906,0.1273280181137466,-0.23978436404170966,0.2415143340498236,-0.2272992058545702,-0.2689477192579357,0.28675667380739034,0.6410821606009973,0.11866712002720159,0.37400208493815734,0.15286767346180863,1.0,-0.03693783184760907,1.0,0.7659650498650334,0.13791971520005109,0.9270832611511406,-0.28737301449000574,0.758808430352226,0.9635330320016608,0.5914141208152232,-0.39355056336646954,0.06893102784779775,-0.45089245990140947,0.14627707340814922,0.09203731786092328,0.036508494229244404,-0.12900946203886665,0.9999999999999998,-0.7386185996328354,0.23759094591695507,-0.8143949887344852,-0.2753111291328906,-0.5370109980506415,0.33283768793119994,-0.9615341083801912,opera
-1.0,-0.9676864746463796,-0.8688347371736359,-0.7549076377794917,-0.8130778249388579,-0.5504213488151875,-0.16856355623979646,0.19791591775141093,-0.7098945936756207,-0.3526707602159289,0.7813129250322517,-0.3362819804421586,0.5848535865723701,-0.45499894732365564,0.3618340358321608,-0.43816818709208527,0.5134951523985909,-0.9275209425794567,0.906456660338811,-0.7222563556215937,0.10993383875534217,-0.8181393329337608,0.07864481598778292,-0.8622516935466039,0.481860977373442,-0.9303424442662824,0.4680674346135087,-0.901922906957483,0.08256239906581347,-0.9599811741080193,-0.17964480947915512,-0.9600758132327201,-0.2248462395071736,-0.9279691298800826,0.24306590057977867,-1.0,opera
-0.4682721752218819,-0.7497121004074397,-0.33078784221109947,-0.6753215407406954,0.04226142451833059,-0.514143585913017,-0.07665941215199013,-0.10025347674056362,-0.08337300238014289,-0.47349209594482033,0.44542432827605993,-0.1907455014155348,-0.485058168453109,-0.0671200447261111,0.6105559044184495,0.07416723954295712,0.9999999999999999,0.4864956895153314,-0.415586403728583,0.552648267245099,0.07508091939586863,-0.08117849843049596,0.024124906569964494,-0.11889392134267163,-0.27547244047070496,-0.21269817639704014,-0.10098643172470617,-0.42294432539064797,0.32513267970155235,-0.7185186693732819,0.0007716233609354473,-0.07637787716365518,-0.14171016522041718,-0.035595419759743674,0.26048698229595435,-0.44085782817056507,opera
-0.23709970415736736,-0.8046916801954627,-0.2355924714065014,-0.8421925830038473,0.2761220977042189,0.20808071028188202,-0.37265782194025565,-0.7879257509391477,-0.05281650232347279,-0.8411292780055775,0.502726479124119,-0.655880806613976,-1.0,-0.3222947119761811,0.31105759111956177,-0.03906272301825231,0.28233675710199163,-0.03238508555480446,-1.0,-0.12041256296608771,-0.05056200538454317,-0.20166660006454173,-0.2214398646986675,0.1849747416566605,-0.4515239248708016,-0.44759206222418935,-0.05332022736071601,-0.5400747823359139,-0.11486610675228265,-0.6529048220463368,-0.3014139702079728,-0.4603560282506072,-0.0038584207609237697,-0.4829176246322231,0.5212473736199853,-0.5624474104826553,opera
